victoria	-7.5422134
lo	-3.1855047
kelly	-7.5422134
venezuela	-6.8490663
waters	-7.5422134
human	-7.5422134
ya	-6.443601
right	-7.5422134
buddha	-6.8490663
vilnius	-7.5422134
accra	-7.5422134
june	-7.5422134
sung	-7.5422134
