cybernetics	-13.413009
uyghur	-12.719861
dava	-11.803571
ḥusayn	-13.413009
rayoni	-10.928102
hanz	-13.413009
aptonom	-13.413009
phasa	-13.413009
doq	-13.413009
vaiz	-12.719861
bunuel	-13.413009
âliye	-13.413009
caiz	-12.314396
sinq	-12.719861
je	-12.719861
ni	-9.886648
ede	-12.026714
ti	-12.314396
tele	-11.467098
ati	-12.314396
ile	-11.110423
wa	-12.719861
re	-11.333567
tabi	-13.413009
lati	-13.413009
fun	-13.413009
ara	-10.84806
aare	-13.413009
ilu	-13.413009
won	-12.719861
october	-12.026714
gba	-12.719861
odun	-11.621249
september	-12.719861
amerika	-7.5186057
state	-11.110423
apa	-11.215784
ernest	-11.110423
oba	-11.621249
ami	-12.719861
atomu	-11.333567
mo	-11.333567
iso	-10.045712
ise	-12.314396
this	-10.773952
gregory	-12.719861
yoruba	-13.413009
geography	-13.413009
asia	-11.467098
pe	-12.314396
india	-12.719861
list	-12.026714
was	-10.704958
ko	-12.314396
open	-11.467098
fi	-11.110423
lori	-11.621249
as	-9.775422
oro	-13.413009
oru	-13.413009
united	-11.110423
be	-10.417276
ba	-11.333567
iii	-8.350413
d	-6.7929354
so	-11.467098
inu	-13.413009
rivers	-13.413009
tun	-13.413009
guinea	-12.719861
liberia	-13.413009
eko	-13.413009
pari	-12.719861
iyin	-13.413009
iv	-8.584695
yorùbá	-13.413009
v	-8.507733
niger	-11.467098
delta	-10.84806
are	-11.015113
ona	-8.545474
ori	-12.719861
odo	-13.413009
eto	-13.413009
r	-9.136342
japan	-11.215784
sk	-12.026714
benin	-12.026714
benue	-13.413009
island	-11.467098
north	-11.467098
islands	-13.413009
burkina	-10.928102
ila	-13.413009
ivoire	-13.413009
eni	-9.724129
with	-10.928102
family	-13.413009
federal	-9.0563
meta	-12.719861
un	-8.828041
j	-10.321966
do	-10.522636
côte	-13.413009
duro	-13.413009
leo	-11.110423
vi	-9.223353
east	-12.314396
fa	-12.719861
ahmed	-12.719861
western	-12.314396
who	-12.314396
vii	-9.461765
law	-12.719861
mu	-11.621249
kanna	-12.026714
west	-12.314396
sierra	-12.719861
kano	-13.413009
verde	-12.026714
leone	-12.719861
dictionary	-10.46857
asa	-12.314396
sini	-13.413009
kristi	-12.026714
also	-12.314396
daniel	-11.467098
urban	-11.621249
system	-10.154912
period	-11.015113
cross	-10.928102
government	-12.314396
organization	-11.621249
capital	-12.719861
ri	-13.413009
edo	-12.314396
sosialisti	-13.413009
royal	-10.928102
justice	-12.314396
volta	-13.413009
papa	-10.704958
level	-12.314396
domain	-13.413009
budo	-12.719861
sudan	-10.277514
peter	-10.522636
josé	-12.719861
x	-8.817888
stephen	-12.314396
juan	-11.621249
kongo	-12.719861
minas	-11.621249
when	-12.026714
alpha	-11.467098
ix	-9.521188
gerais	-11.621249
table	-13.413009
use	-13.413009
used	-13.413009
member	-13.413009
present	-11.803571
k	-9.775422
group	-10.277514
center	-10.64042
à	-12.026714
ali	-7.2993264
america	-11.467098
element	-9.541807
old	-11.333567
oxford	-11.215784
xi	-9.85766
country	-11.333567
part	-11.333567
sts	-13.413009
mohammed	-13.413009
fe	-12.719861
jo	-11.467098
other	-12.314396
po	-11.215784
official	-11.215784
known	-12.026714
borno	-13.413009
brazil	-12.719861
after	-11.803571
kopa	-12.719861
t	-9.018559
samuel	-12.026714
scott	-12.314396
roman	-8.592727
league	-12.026714
sun	-10.417276
british	-11.467098
football	-11.110423
first	-12.314396
maa	-13.413009
years	-12.026714
his	-11.333567
department	-12.026714
kingdom	-13.413009
bahia	-13.413009
pin	-12.719861
xiii	-9.461765
their	-12.314396
chad	-13.413009
jade	-13.413009
million	-12.719861
germany	-13.413009
dida	-13.413009
musa	-9.82949
aged	-12.314396
boya	-10.045712
nigerian	-13.413009
ipin	-13.413009
edward	-12.314396
alfred	-10.84806
son	-8.085133
jr	-12.719861
victor	-12.314396
y	-9.82949
nicholas	-12.314396
adrian	-12.026714
iran	-10.194133
bin	-8.703479
manuel	-11.803571
union	-11.803571
ma	-11.333567
die	-11.621249
port	-10.154912
not	-10.321966
census	-12.314396
tennis	-10.46857
alabama	-12.026714
ad	-7.9662714
society	-11.110423
mali	-11.215784
minister	-13.413009
australia	-12.314396
northern	-12.314396
council	-13.413009
xii	-9.335471
abdul	-11.803571
osaka	-11.333567
empire	-12.314396
eye	-12.314396
player	-13.413009
its	-13.413009
areas	-13.413009
egypt	-13.413009
countries	-13.413009
forces	-13.413009
scotland	-12.719861
osi	-12.026714
universidade	-13.413009
eso	-12.719861
yar	-11.803571
but	-11.803571
atomic	-13.413009
kiri	-13.413009
en	-9.069203
england	-12.719861
martin	-10.234955
carlos	-13.413009
land	-11.333567
marcus	-12.026714
ta	-11.333567
area	-12.026714
fc	-12.026714
science	-11.467098
european	-11.333567
tan	-10.928102
brooklyn	-12.719861
dna	-13.413009
three	-12.719861
order	-11.467098
academy	-12.314396
earth	-11.803571
total	-11.803571
ac	-12.026714
type	-12.026714
dies	-12.314396
anime	-9.651809
agency	-11.621249
body	-12.719861
era	-10.277514
facto	-12.719861
code	-11.015113
mons	-12.719861
than	-12.719861
baba	-9.916501
imperial	-12.719861
unesco	-10.522636
military	-12.719861
prime	-13.413009
territories	-12.719861
russian	-11.621249
dutch	-12.719861
bode	-13.413009
russia	-12.026714
sani	-12.314396
oni	-12.719861
hypertext	-12.719861
ido	-13.413009
liddell	-13.413009
principe	-13.413009
aba	-11.467098
vice	-12.719861
sao	-12.314396
including	-13.413009
during	-12.719861
retrieved	-10.84806
usman	-13.413009
naa	-13.413009
merin	-13.413009
spelled	-13.413009
jean	-11.333567
christian	-11.467098
lake	-12.719861
os	-10.154912
